station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,vsby,feel
8A0,1/10/16 18:35,33.8,32.0,93.03,310,9,0.0,30.03,10.0,25.75
8A0,1/10/16 18:55,33.8,32.0,93.03,290,12,0.0,30.03,10.0,24.29
4A6,1/10/16 18:55,33.8,26.6,74.63,340,7,0.0,30.07,10.0,26.97
4A6,1/10/16 19:15,33.8,28.4,80.36,330,6,0.0,30.07,10.0,27.7
8A0,1/10/16 19:15,33.8,32.0,93.03,300,8,0.0,30.03,10.0,26.33
4A6,1/10/16 19:35,35.6,26.6,69.46,340,7,0.0,30.07,10.0,29.17
8A0,1/10/16 19:35,33.8,32.0,93.03,290,10,0.0,30.04,10.0,25.23
4A6,1/10/16 19:55,35.6,26.6,69.46,300,7,0.0,30.08,10.0,29.17
8A0,1/10/16 19:55,33.8,32.0,93.03,290,10,0.0,30.05,10.0,25.23
8A0,1/10/16 20:15,33.8,32.0,93.03,300,11,0.0,30.06,10.0,24.74
4A6,1/10/16 20:15,33.8,26.6,74.63,290,8,0.0,30.08,10.0,26.33
8A0,1/10/16 20:35,33.8,32.0,93.03,300,12,0.0,30.07,10.0,24.29
4A6,1/10/16 20:35,33.8,26.6,74.63,290,8,0.0,30.1,10.0,26.33
8A0,1/10/16 20:55,33.8,30.2,86.49,290,8,0.0,30.07,10.0,26.33
4A6,1/10/16 20:55,35.6,24.8,64.46,270,6,0.0,30.1,10.0,29.87
8A0,1/10/16 21:15,33.8,32.0,93.03,340,7,0.0,30.08,10.0,26.97
4A6,1/10/16 21:15,33.8,24.8,69.25,310,5,0.0,30.11,10.0,28.53
8A0,1/10/16 21:35,33.8,30.2,86.49,320,6,0.0,30.09,10.0,27.7
4A6,1/10/16 21:35,35.6,23.0,59.79,320,7,0.0,30.12,10.0,29.17
8A0,1/10/16 21:55,33.8,30.2,86.49,290,9,0.0,30.09,10.0,25.75
4A6,1/10/16 21:55,35.6,23.0,59.79,290,6,0.0,30.12,10.0,29.87
4A6,1/10/16 22:15,35.6,21.2,55.41,300,5,0.0,30.13,10.0,30.67
8A0,1/10/16 22:15,33.8,28.4,80.36,310,7,0.0,30.1,10.0,26.97
8A0,1/10/16 22:35,33.8,28.4,80.36,320,10,0.0,30.11,10.0,25.23
4A6,1/10/16 22:35,35.6,21.2,55.41,280,5,0.0,30.13,10.0,30.67
4A6,1/10/16 22:55,33.8,19.4,55.14,300,6,0.0,30.14,10.0,27.7
8A0,1/10/16 22:55,32.0,28.4,86.39,310,6,0.0,30.11,10.0,25.53
4A6,1/10/16 23:15,33.8,19.4,55.14,290,4,0.0,30.15,10.0,29.52
8A0,1/10/16 23:15,32.0,26.6,80.22,310,8,0.0,30.12,10.0,24.11
8A0,1/10/16 23:35,32.0,26.6,80.22,310,8,0.0,30.13,10.0,24.11
4A6,1/10/16 23:35,32.0,19.4,59.27,0,0,0.0,30.15,10.0,32.0
8A0,1/10/16 23:55,32.0,26.6,80.22,300,7,0.0,30.13,10.0,24.78
4A6,1/10/16 23:55,32.0,19.4,59.27,360,4,0.0,30.18,10.0,27.42
8A0,1/11/16 0:15,32.0,26.6,80.22,300,6,0.0,30.14,10.0,25.53
4A6,1/11/16 0:15,32.0,19.4,59.27,10,6,0.0,30.18,10.0,25.53
8A0,1/11/16 0:35,32.0,26.6,80.22,310,5,0.0,30.15,10.0,26.4
4A6,1/11/16 0:35,32.0,17.6,54.87,340,6,0.0,30.19,10.0,25.53
4A6,1/11/16 0:55,30.2,17.6,59.01,340,6,0.0,30.19,10.0,23.36
8A0,1/11/16 0:55,32.0,24.8,74.44,300,5,0.0,30.15,10.0,26.4
4A6,1/11/16 1:15,30.2,17.6,59.01,360,4,0.0,30.2,10.0,25.32
8A0,1/11/16 1:15,30.2,24.8,80.07,300,5,0.0,30.15,10.0,24.26
4A6,1/11/16 1:35,28.4,17.6,63.51,350,6,0.0,30.2,10.0,21.19
8A0,1/11/16 1:35,30.2,23.0,74.26,300,4,0.0,30.16,10.0,25.32
4A6,1/11/16 1:55,28.4,15.8,58.75,360,7,0.0,30.2,10.0,20.39
8A0,1/11/16 1:55,30.2,24.8,80.07,300,5,0.0,30.16,10.0,24.26
8A0,1/11/16 2:15,30.2,23.0,74.26,310,6,0.0,30.16,10.0,23.36
4A6,1/11/16 2:15,28.4,15.8,58.75,10,6,0.0,30.21,10.0,21.19
8A0,1/11/16 2:35,28.4,23.0,79.92,20,3,0.0,30.16,10.0,24.57
4A6,1/11/16 2:35,28.4,15.8,58.75,360,7,0.0,30.21,10.0,20.39
8A0,1/11/16 2:55,28.4,23.0,79.92,320,4,0.0,30.16,10.0,23.22
4A6,1/11/16 2:55,28.4,17.6,63.51,50,4,0.0,30.21,10.0,23.22
8A0,1/11/16 3:15,28.4,23.0,79.92,320,5,0.0,30.18,10.0,22.12
4A6,1/11/16 3:15,26.6,17.6,68.4,10,3,0.0,30.22,10.0,22.52
4A6,1/11/16 3:35,26.6,17.6,68.4,330,3,0.0,30.23,10.0,22.52
8A0,1/11/16 3:35,28.4,23.0,79.92,330,6,0.0,30.18,10.0,21.19
8A0,1/11/16 3:55,28.4,23.0,79.92,340,6,0.0,30.18,10.0,21.19
4A6,1/11/16 3:55,26.6,17.6,68.4,340,3,0.0,30.23,10.0,22.52
4A6,1/11/16 4:15,26.6,17.6,68.4,340,5,0.0,30.23,10.0,19.98
8A0,1/11/16 4:15,28.4,23.0,79.92,340,8,0.0,30.18,10.0,19.68
4A6,1/11/16 4:35,26.6,17.6,68.4,330,4,0.0,30.24,10.0,21.11
8A0,1/11/16 4:35,26.6,23.0,86.07,330,6,0.0,30.19,10.0,19.03
4A6,1/11/16 4:55,24.8,17.6,73.7,320,3,0.0,30.24,10.0,20.46
8A0,1/11/16 4:55,26.6,21.2,79.77,340,8,0.0,30.19,10.0,17.46
4A6,1/11/16 5:15,24.8,17.6,73.7,0,0,0.0,30.24,10.0,24.8
8A0,1/11/16 5:15,26.6,21.2,79.77,340,8,0.0,30.18,10.0,17.46
8A0,1/11/16 5:35,26.6,21.2,79.77,330,7,0.0,30.18,10.0,18.2
4A6,1/11/16 5:35,24.8,17.6,73.7,330,3,0.0,30.24,10.0,20.46
4A6,1/11/16 5:55,24.8,17.6,73.7,330,4,0.0,30.24,10.0,19.01
8A0,1/11/16 5:55,26.6,21.2,79.77,340,5,0.0,30.19,10.0,19.98
4A6,1/11/16 6:15,24.8,17.6,73.7,350,5,0.0,30.24,10.0,17.84
8A0,1/11/16 6:15,24.8,21.2,85.96,340,8,0.0,30.18,10.0,15.24
8A0,1/11/16 6:35,24.8,21.2,85.96,340,5,0.0,30.18,10.0,17.84
4A6,1/11/16 6:35,23.0,17.6,79.47,10,5,0.0,30.24,10.0,15.71
8A0,1/11/16 6:55,23.0,21.2,92.69,350,5,0.0,30.18,10.0,15.71
4A6,1/11/16 6:55,23.0,17.6,79.47,360,4,0.0,30.23,10.0,16.91
8A0,1/11/16 7:15,23.0,21.2,92.69,350,7,0.0,30.18,10.0,13.81
4A6,1/11/16 7:15,23.0,17.6,79.47,20,3,0.0,30.23,10.0,18.4
4A6,1/11/16 7:35,23.0,17.6,79.47,350,3,0.0,30.24,10.0,18.4
8A0,1/11/16 7:35,23.0,21.2,92.69,340,4,0.0,30.19,10.0,16.91
4A6,1/11/16 7:55,23.0,17.6,79.47,0,0,0.0,30.25,10.0,23.0
8A0,1/11/16 7:55,23.0,21.2,92.69,330,4,0.0,30.2,10.0,16.91
4A6,1/11/16 8:15,23.0,17.6,79.47,330,3,0.0,30.26,10.0,18.4
8A0,1/11/16 8:15,23.0,21.2,92.69,0,0,0.0,30.22,10.0,23.0
8A0,1/11/16 8:35,21.2,21.2,100.0,330,3,0.0,30.22,10.0,16.34
4A6,1/11/16 8:35,21.2,17.6,85.74,310,3,0.0,30.27,10.0,16.34
8A0,1/11/16 8:55,21.2,21.2,100.0,0,0,0.0,30.21,10.0,21.2
4A6,1/11/16 8:55,21.2,17.6,85.74,350,3,0.0,30.27,10.0,16.34
4A6,1/11/16 9:15,19.4,17.6,92.57,0,0,0.0,30.27,10.0,19.4
8A0,1/11/16 9:15,21.2,21.2,100.0,0,0,0.0,30.21,10.0,21.2
8A0,1/11/16 9:35,21.2,21.2,100.0,0,0,0.0,30.2,10.0,21.2
4A6,1/11/16 9:35,19.4,17.6,92.57,0,0,0.0,30.26,10.0,19.4
8A0,1/11/16 9:55,21.2,21.2,100.0,20,4,0.0,30.19,10.0,14.81
4A6,1/11/16 9:55,19.4,17.6,92.57,0,0,0.0,30.26,10.0,19.4
4A6,1/11/16 10:15,19.4,17.6,92.57,0,0,0.0,30.26,10.0,19.4
8A0,1/11/16 10:15,19.4,19.4,100.0,10,3,0.0,30.19,10.0,14.28
4A6,1/11/16 10:35,19.4,17.6,92.57,30,3,0.0,30.25,10.0,14.28
8A0,1/11/16 10:35,21.2,21.2,100.0,350,4,0.0,30.19,10.0,14.81
4A6,1/11/16 10:55,17.6,17.6,100.0,0,0,0.0,30.26,10.0,17.6
8A0,1/11/16 10:55,21.2,21.2,100.0,360,5,0.0,30.19,10.0,13.57
4A6,1/11/16 11:15,17.6,17.6,100.0,30,3,0.0,30.25,10.0,12.23
8A0,1/11/16 11:15,19.4,19.4,100.0,10,4,0.0,30.2,10.0,12.71
4A6,1/11/16 11:35,17.6,17.6,100.0,0,0,0.0,30.26,10.0,17.6
8A0,1/11/16 11:35,19.4,19.4,100.0,0,0,0.0,30.21,10.0,19.4
4A6,1/11/16 11:55,17.6,17.6,100.0,0,0,0.0,30.27,10.0,17.6
8A0,1/11/16 11:55,19.4,19.4,100.0,0,0,0.0,30.22,10.0,19.4
8A0,1/11/16 12:15,19.4,19.4,100.0,0,0,0.0,30.23,10.0,19.4
4A6,1/11/16 12:15,17.6,17.6,100.0,0,0,0.0,30.28,10.0,17.6
4A6,1/11/16 12:35,17.6,17.6,100.0,0,0,0.0,30.29,10.0,17.6
8A0,1/11/16 12:35,19.4,19.4,100.0,0,0,0.0,30.23,10.0,19.4
8A0,1/11/16 12:55,19.4,19.4,100.0,10,4,0.0,30.23,10.0,12.71
4A6,1/11/16 12:55,17.6,17.6,100.0,0,0,0.0,30.29,10.0,17.6
8A0,1/11/16 13:15,19.4,19.4,100.0,10,3,0.0,30.23,10.0,14.28
4A6,1/11/16 13:15,17.6,17.6,100.0,0,0,0.0,30.29,10.0,17.6
4A6,1/11/16 13:35,17.6,17.6,100.0,40,3,0.0,30.29,10.0,12.23
8A0,1/11/16 13:35,21.2,21.2,100.0,50,3,0.0,30.23,10.0,16.34
8A0,1/11/16 13:55,23.0,23.0,100.0,40,6,0.0,30.23,10.0,14.69
4A6,1/11/16 13:55,19.4,17.6,92.57,30,4,0.0,30.29,10.0,12.71
8A0,1/11/16 14:15,23.0,23.0,100.0,70,3,0.0,30.24,10.0,18.4
4A6,1/11/16 14:15,19.4,17.6,92.57,0,0,0.0,30.3,10.0,19.4
8A0,1/11/16 14:35,23.0,23.0,100.0,0,0,0.0,30.24,10.0,23.0
4A6,1/11/16 14:35,19.4,17.6,92.57,40,5,0.0,30.3,10.0,11.43
8A0,1/11/16 14:55,23.0,23.0,100.0,80,3,0.0,30.25,10.0,18.4
4A6,1/11/16 14:55,23.0,19.4,85.85,40,5,0.0,30.31,10.0,15.71
8A0,1/11/16 15:15,24.8,23.0,92.74,0,0,0.0,30.26,10.0,24.8
4A6,1/11/16 15:15,23.0,17.6,79.47,60,6,0.0,30.31,10.0,14.69
4A6,1/11/16 15:35,23.0,17.6,79.47,80,4,0.0,30.31,10.0,16.91
8A0,1/11/16 15:35,24.8,23.0,92.74,0,0,0.0,30.27,10.0,24.8
4A6,1/11/16 15:55,24.8,17.6,73.7,0,0,0.0,30.32,10.0,24.8
8A0,1/11/16 15:55,26.6,24.8,92.8,0,0,0.0,30.27,10.0,26.6
8A0,1/11/16 16:15,28.4,23.0,79.92,0,0,0.0,30.28,10.0,28.4
4A6,1/11/16 16:15,26.6,15.8,63.27,0,0,0.0,30.32,10.0,26.6
4A6,1/11/16 16:35,28.4,15.8,58.75,0,0,0.0,30.32,10.0,28.4
8A0,1/11/16 16:35,28.4,23.0,79.92,0,0,0.0,30.28,10.0,28.4
4A6,1/11/16 16:55,28.4,14.0,54.31,0,0,0.0,30.31,10.0,28.4
8A0,1/11/16 16:55,30.2,23.0,74.26,0,0,0.0,30.26,10.0,30.2
4A6,1/11/16 17:15,30.2,14.0,50.47,0,0,0.0,30.29,10.0,30.2
8A0,1/11/16 17:15,32.0,23.0,69.04,0,0,0.0,30.24,10.0,32.0
8A0,1/11/16 17:35,32.0,23.0,69.04,0,0,0.0,30.23,10.0,32.0
4A6,1/11/16 17:35,32.0,10.4,40.01,0,0,0.0,30.28,10.0,32.0
8A0,1/11/16 17:55,33.8,21.2,59.53,0,0,0.0,30.23,10.0,33.8
4A6,1/11/16 17:55,32.0,14.0,46.92,0,0,0.0,30.27,10.0,32.0
8A0,1/11/16 18:15,33.8,23.0,64.23,70,3,0.0,30.21,10.0,30.75
4A6,1/11/16 18:15,33.8,8.6,34.34,0,0,0.0,30.26,10.0,33.8
8A0,1/11/16 18:35,35.6,21.2,55.41,0,0,0.0,30.21,10.0,35.6
4A6,1/11/16 18:35,33.8,10.4,37.22,0,0,0.0,30.24,10.0,33.8
4A6,1/11/16 18:55,35.6,10.4,34.65,0,0,0.0,30.24,10.0,35.6
8A0,1/11/16 18:55,35.6,23.0,59.79,0,0,0.0,30.19,10.0,35.6
4A6,1/11/16 19:15,35.6,8.6,31.97,0,0,0.0,30.23,10.0,35.6
8A0,1/11/16 19:15,35.6,21.2,55.41,0,0,0.0,30.19,10.0,35.6
8A0,1/11/16 19:35,35.6,21.2,55.41,0,0,0.0,30.17,10.0,35.6
4A6,1/11/16 19:35,35.6,10.4,34.65,0,0,0.0,30.22,10.0,35.6
8A0,1/11/16 19:55,37.4,21.2,51.61,260,4,0.0,30.17,10.0,33.73
4A6,1/11/16 19:55,37.4,10.4,32.27,100,4,0.0,30.2,10.0,33.73
8A0,1/11/16 20:15,37.4,21.2,51.61,0,0,0.0,30.17,10.0,37.4
4A6,1/11/16 20:15,37.4,8.6,29.77,170,4,0.0,30.2,10.0,33.73
8A0,1/11/16 20:35,37.4,19.4,47.8,0,0,0.0,30.16,10.0,37.4
4A6,1/11/16 20:35,37.4,8.6,29.77,0,0,0.0,30.2,10.0,37.4
4A6,1/11/16 20:55,37.4,8.6,29.77,200,3,0.0,30.2,10.0,34.86
8A0,1/11/16 20:55,39.2,21.2,48.1,0,0,0.0,30.15,10.0,39.2
8A0,1/11/16 21:15,39.2,19.4,44.55,190,4,0.0,30.17,10.0,35.83
8A0,1/11/16 21:35,37.4,21.2,51.61,210,5,0.0,30.17,10.0,32.81
8A0,1/11/16 21:55,37.4,21.2,51.61,230,4,0.0,30.17,10.0,33.73
8A0,1/11/16 22:15,37.4,21.2,51.61,210,3,0.0,30.16,10.0,34.86
8A0,1/11/16 22:35,37.4,21.2,51.61,0,0,0.0,30.16,10.0,37.4
8A0,1/11/16 22:55,35.6,21.2,55.41,0,0,0.0,30.16,10.0,35.6
8A0,1/11/16 23:15,33.8,21.2,59.53,0,0,0.0,30.15,10.0,33.8
8A0,1/11/16 23:35,33.8,21.2,59.53,190,3,0.0,30.16,10.0,30.75
8A0,1/11/16 23:55,32.0,21.2,63.99,190,4,0.0,30.16,10.0,27.42
4A6,1/11/16 23:55,32.0,17.6,54.87,0,0,0.0,30.19,10.0,32.0
8A0,1/12/16 0:15,33.8,21.2,59.53,200,4,0.0,30.17,10.0,29.52
4A6,1/12/16 0:15,32.0,19.4,59.27,0,0,0.0,30.19,10.0,32.0
8A0,1/12/16 0:35,32.0,23.0,69.04,170,3,0.0,30.18,10.0,28.69
4A6,1/12/16 0:35,30.2,19.4,63.75,0,0,0.0,30.2,10.0,30.2
4A6,1/12/16 0:55,30.2,23.0,74.26,0,0,0.0,30.2,10.0,30.2
8A0,1/12/16 0:55,32.0,21.2,63.99,200,4,0.0,30.17,10.0,27.42
4A6,1/12/16 1:15,28.4,23.0,79.92,0,0,0.0,30.2,10.0,28.4
8A0,1/12/16 1:15,32.0,21.2,63.99,210,4,0.0,30.17,10.0,27.42
4A6,1/12/16 1:35,28.4,23.0,79.92,0,0,0.0,30.2,10.0,28.4
8A0,1/12/16 1:35,32.0,21.2,63.99,190,4,0.0,30.17,10.0,27.42
8A0,1/12/16 1:55,32.0,21.2,63.99,210,5,0.0,30.18,10.0,26.4
4A6,1/12/16 1:55,28.4,23.0,79.92,210,3,0.0,30.2,10.0,24.57
8A0,1/12/16 2:15,32.0,21.2,63.99,220,3,0.0,30.18,10.0,28.69
4A6,1/12/16 2:15,28.4,23.0,79.92,240,5,0.0,30.21,10.0,22.12
4A6,1/12/16 2:35,28.4,23.0,79.92,0,0,0.0,30.21,10.0,28.4
8A0,1/12/16 2:35,32.0,21.2,63.99,220,3,0.0,30.18,10.0,28.69
4A6,1/12/16 2:55,28.4,21.2,74.08,0,0,0.0,30.21,10.0,28.4
8A0,1/12/16 2:55,32.0,21.2,63.99,220,4,0.0,30.19,10.0,27.42
4A6,1/12/16 3:15,28.4,24.8,86.18,0,0,0.0,30.21,10.0,28.4
8A0,1/12/16 3:15,28.4,23.0,79.92,200,6,0.0,30.18,10.0,21.19
4A6,1/12/16 3:35,28.4,23.0,79.92,250,4,0.0,30.21,10.0,23.22
8A0,1/12/16 3:35,30.2,21.2,68.83,210,6,0.0,30.18,10.0,23.36
4A6,1/12/16 3:55,28.4,23.0,79.92,230,3,0.0,30.2,10.0,24.57
8A0,1/12/16 3:55,32.0,19.4,59.27,210,6,0.0,30.17,10.0,25.53
8A0,1/12/16 4:15,32.0,21.2,63.99,200,5,0.0,30.16,10.0,26.4
4A6,1/12/16 4:15,28.4,23.0,79.92,0,0,0.0,30.19,10.0,28.4
8A0,1/12/16 4:35,32.0,21.2,63.99,200,6,0.0,30.16,10.0,25.53
4A6,1/12/16 4:35,28.4,23.0,79.92,210,4,0.0,30.19,10.0,23.22
4A6,1/12/16 4:55,28.4,24.8,86.18,0,0,0.0,30.18,10.0,28.4
8A0,1/12/16 4:55,32.0,19.4,59.27,220,4,0.0,30.16,10.0,27.42
4A6,1/12/16 5:15,28.4,24.8,86.18,0,0,0.0,30.18,10.0,28.4
8A0,1/12/16 5:15,32.0,19.4,59.27,240,4,0.0,30.15,10.0,27.42
8A0,1/12/16 5:35,32.0,19.4,59.27,220,4,0.0,30.15,10.0,27.42
4A6,1/12/16 5:35,28.4,24.8,86.18,0,0,0.0,30.18,10.0,28.4
4A6,1/12/16 5:55,28.4,24.8,86.18,240,3,0.0,30.17,10.0,24.57
8A0,1/12/16 5:55,30.2,21.2,68.83,220,4,0.0,30.15,10.0,25.32
4A6,1/12/16 6:15,32.0,23.0,69.04,230,5,0.0,30.16,10.0,26.4
8A0,1/12/16 6:15,32.0,19.4,59.27,220,5,0.0,30.14,10.0,26.4
8A0,1/12/16 6:35,30.2,21.2,68.83,210,6,0.0,30.14,10.0,23.36
4A6,1/12/16 6:35,32.0,21.2,63.99,250,4,0.0,30.16,10.0,27.42
4A6,1/12/16 6:55,28.4,23.0,79.92,210,5,0.0,30.15,10.0,22.12
8A0,1/12/16 6:55,32.0,21.2,63.99,220,6,0.0,30.14,10.0,25.53
8A0,1/12/16 7:15,32.0,19.4,59.27,220,5,0.0,30.14,10.0,26.4
4A6,1/12/16 7:15,32.0,21.2,63.99,240,4,0.0,30.15,10.0,27.42
4A6,1/12/16 7:35,30.2,21.2,68.83,230,7,0.0,30.15,10.0,22.59
8A0,1/12/16 7:35,30.2,21.2,68.83,200,6,0.0,30.13,10.0,23.36
4A6,1/12/16 7:55,32.0,21.2,63.99,240,7,0.0,30.15,10.0,24.78
8A0,1/12/16 7:55,32.0,21.2,63.99,210,8,0.0,30.12,10.0,24.11
8A0,1/12/16 8:15,32.0,21.2,63.99,220,8,0.0,30.12,10.0,24.11
4A6,1/12/16 8:15,32.0,19.4,59.27,220,7,0.0,30.15,10.0,24.78
4A6,1/12/16 8:35,32.0,19.4,59.27,220,6,0.0,30.14,10.0,25.53
8A0,1/12/16 8:35,32.0,21.2,63.99,230,8,0.0,30.12,10.0,24.11
8A0,1/12/16 8:55,32.0,21.2,63.99,240,8,0.0,30.12,10.0,24.11
4A6,1/12/16 8:55,32.0,19.4,59.27,230,4,0.0,30.14,10.0,27.42
4A6,1/12/16 9:15,32.0,17.6,54.87,210,5,0.0,30.14,10.0,26.4
8A0,1/12/16 9:15,32.0,21.2,63.99,240,7,0.0,30.12,10.0,24.78
4A6,1/12/16 9:35,33.8,15.8,47.22,210,7,0.0,30.13,10.0,26.97
8A0,1/12/16 9:35,32.0,21.2,63.99,240,7,0.0,30.12,10.0,24.78
4A6,1/12/16 9:55,33.8,17.6,51.04,210,6,0.0,30.13,10.0,27.7
8A0,1/12/16 9:55,32.0,21.2,63.99,230,7,0.0,30.11,10.0,24.78
8A0,1/12/16 10:15,32.0,21.2,63.99,220,8,0.0,30.11,10.0,24.11
4A6,1/12/16 10:15,32.0,17.6,54.87,220,6,0.0,30.12,10.0,25.53
4A6,1/12/16 10:35,32.0,17.6,54.87,210,8,0.0,30.13,10.0,24.11
8A0,1/12/16 10:35,32.0,21.2,63.99,220,7,0.0,30.11,10.0,24.78
8A0,1/12/16 10:55,30.2,21.2,68.83,230,6,0.0,30.12,10.0,23.36
4A6,1/12/16 10:55,32.0,17.6,54.87,220,5,0.0,30.13,10.0,26.4
4A6,1/12/16 11:15,32.0,19.4,59.27,220,5,0.0,30.13,10.0,26.4
8A0,1/12/16 11:15,30.2,21.2,68.83,220,7,0.0,30.11,10.0,22.59
4A6,1/12/16 11:35,32.0,19.4,59.27,230,5,0.0,30.14,10.0,26.4
8A0,1/12/16 11:35,30.2,21.2,68.83,230,7,0.0,30.12,10.0,22.59
8A0,1/12/16 11:55,30.2,21.2,68.83,230,6,0.0,30.12,10.0,23.36
4A6,1/12/16 11:55,32.0,19.4,59.27,230,7,0.0,30.14,10.0,24.78
8A0,1/12/16 12:15,30.2,21.2,68.83,240,5,0.0,30.13,10.0,24.26
4A6,1/12/16 12:15,32.0,19.4,59.27,230,8,0.0,30.14,10.0,24.11
4A6,1/12/16 12:35,32.0,19.4,59.27,230,7,0.0,30.14,10.0,24.78
8A0,1/12/16 12:35,30.2,21.2,68.83,240,5,0.0,30.13,10.0,24.26
4A6,1/12/16 12:55,32.0,21.2,63.99,230,3,0.0,30.14,10.0,28.69
8A0,1/12/16 12:55,30.2,21.2,68.83,220,4,0.0,30.13,10.0,25.32
4A6,1/12/16 13:15,30.2,23.0,74.26,0,0,0.0,30.15,10.0,30.2
8A0,1/12/16 13:15,30.2,21.2,68.83,220,6,0.0,30.13,10.0,23.36
4A6,1/12/16 13:35,32.0,23.0,69.04,0,0,0.0,30.16,10.0,32.0
8A0,1/12/16 13:35,30.2,21.2,68.83,220,5,0.0,30.14,10.0,24.26
8A0,1/12/16 13:55,32.0,23.0,69.04,230,4,0.0,30.15,10.0,27.42
4A6,1/12/16 13:55,32.0,23.0,69.04,0,0,0.0,30.16,10.0,32.0
8A0,1/12/16 14:15,32.0,23.0,69.04,240,6,0.0,30.16,10.0,25.53
4A6,1/12/16 14:15,35.6,21.2,55.41,210,3,0.0,30.16,10.0,32.8
8A0,1/12/16 14:35,33.8,24.8,69.25,240,8,0.0,30.16,10.0,26.33
4A6,1/12/16 14:35,37.4,21.2,51.61,230,6,0.0,30.18,10.0,32.03
4A6,1/12/16 14:55,39.2,23.0,51.89,230,5,0.0,30.18,10.0,34.95
8A0,1/12/16 14:55,33.8,26.6,74.63,250,9,0.0,30.17,10.0,25.75
4A6,1/12/16 15:15,39.2,23.0,51.89,230,11,0.0,30.17,10.0,31.57
8A0,1/12/16 15:15,35.6,26.6,69.46,250,9,0.0,30.17,10.0,27.99
4A6,1/12/16 15:35,41.0,23.0,48.39,230,11,0.0,30.17,10.0,33.84
8A0,1/12/16 15:35,37.4,28.4,69.67,250,8,0.0,30.18,10.0,30.76
8A0,1/12/16 15:55,39.2,28.4,64.93,250,8,0.0,30.17,10.0,32.98
4A6,1/12/16 15:55,41.0,23.0,48.39,240,9,0.0,30.18,10.0,34.7
8A0,1/12/16 16:15,41.0,30.2,65.16,230,9,0.0,30.17,10.0,34.7
4A6,1/12/16 16:15,42.8,23.0,45.14,230,7,0.0,30.18,10.0,37.94
4A6,1/12/16 16:35,44.6,23.0,42.14,250,13,0.0,30.17,10.0,37.71
8A0,1/12/16 16:35,41.0,30.2,65.16,260,10,0.0,30.17,10.0,34.25
4A6,1/12/16 16:55,44.6,24.8,45.44,250,12,0.0,30.16,10.0,38.04
8A0,1/12/16 16:55,42.8,32.0,65.38,260,13,0.0,30.16,10.0,35.4
8A0,1/12/16 17:15,44.6,32.0,61.03,250,9,0.0,30.15,10.0,39.18
4A6,1/12/16 17:15,46.4,24.8,42.44,260,12,0.0,30.15,10.0,40.33
4A6,1/12/16 17:35,46.4,26.6,45.73,210,6,0.0,30.14,10.0,42.87
8A0,1/12/16 17:35,44.6,32.0,61.03,240,12,0.0,30.14,10.0,38.04
4A6,1/12/16 17:55,46.4,26.6,45.73,220,7,0.0,30.13,10.0,42.33
8A0,1/12/16 17:55,46.4,32.0,57.0,250,15,0.0,30.13,10.0,39.45
8A0,1/12/16 18:15,46.4,32.0,57.0,240,16,0.0,30.12,10.0,39.19
4A6,1/12/16 18:15,48.2,26.6,42.73,250,12,0.0,30.12,10.0,42.62
8A0,1/12/16 18:35,46.4,32.0,57.0,250,13,0.0,30.11,10.0,40.02
4A6,1/12/16 18:35,50.0,26.6,39.95,240,16,0.0,30.11,10.0,43.88
4A6,1/12/16 18:55,50.0,26.6,39.95,250,12,0.0,30.1,10.0,44.91
8A0,1/12/16 18:55,50.0,32.0,49.81,250,12,0.0,30.1,10.0,44.91
4A6,1/12/16 19:15,51.8,26.6,37.38,250,10,0.0,30.09,10.0,51.8
8A0,1/12/16 19:15,50.0,33.8,53.54,260,13,0.0,30.09,10.0,44.63
4A6,1/12/16 19:35,51.8,24.8,34.69,300,7,0.0,30.09,10.0,51.8
8A0,1/12/16 19:35,50.0,32.0,49.81,250,16,0.0,30.09,10.0,43.88
4A6,1/12/16 19:55,51.8,24.8,34.69,280,8,0.0,30.09,10.0,51.8
8A0,1/12/16 19:55,51.8,32.0,46.59,260,15,0.0,30.08,10.0,51.8
4A6,1/12/16 20:15,53.6,26.6,34.98,280,13,0.0,30.09,10.0,53.6
8A0,1/12/16 20:15,51.8,32.0,46.59,240,18,0.0,30.07,10.0,51.8
4A6,1/12/16 20:35,53.6,26.6,34.98,270,10,0.0,30.09,10.0,53.6
8A0,1/12/16 20:35,51.8,33.8,50.08,250,12,0.0,30.08,10.0,51.8
4A6,1/12/16 20:55,51.8,26.6,37.38,270,11,0.0,30.09,10.0,51.8
8A0,1/12/16 20:55,51.8,33.8,50.08,280,14,0.0,30.08,10.0,51.8
8A0,1/12/16 21:15,51.8,32.0,46.59,280,12,0.0,30.08,10.0,51.8
4A6,1/12/16 21:15,51.8,26.6,37.38,280,7,0.0,30.1,10.0,51.8
4A6,1/12/16 21:35,50.0,24.8,37.08,300,7,0.0,30.1,10.0,46.72
8A0,1/12/16 21:35,51.8,32.0,46.59,270,12,0.0,30.08,10.0,51.8
8A0,1/12/16 21:55,51.8,32.0,46.59,290,12,0.0,30.09,10.0,51.8
4A6,1/12/16 21:55,50.0,26.6,39.95,260,10,0.0,30.1,10.0,45.54
4A6,1/12/16 22:15,50.0,26.6,39.95,270,11,0.0,30.1,10.0,45.21
8A0,1/12/16 22:15,50.0,33.8,53.54,280,9,0.0,30.09,10.0,45.9
