valid,tmpf,p01i
8/31/14 13:51,77,0
8/31/14 14:34,78.98,0
8/31/14 14:51,78.98,0
8/31/14 15:51,84.02,0
8/31/14 16:51,86,0
8/31/14 17:51,89.06,0
8/31/14 18:51,89.06,0
8/31/14 19:51,84.92,0
8/31/14 20:29,84.02,T
8/31/14 20:43,73.94,0.1
8/31/14 20:51,73.94,0.45
8/31/14 20:53,73.94,T
8/31/14 21:10,73.04,0.17
8/31/14 21:16,73.94,0.17
8/31/14 21:19,73.94,0.17
8/31/14 21:51,75.02,0.17
8/31/14 22:51,75.92,T
8/31/14 23:51,75.92,0
9/1/14 0:51,75.92,0
9/1/14 1:51,75.92,0
9/1/14 2:51,75.92,0
9/1/14 3:51,75.92,0
9/1/14 4:51,75.92,0
9/1/14 5:51,75.92,0
9/1/14 6:51,77,0
9/1/14 7:51,75.02,0
9/1/14 8:51,75.02,0
9/1/14 9:51,75.02,0
9/1/14 10:51,75.02,0
9/1/14 11:51,75.92,0
9/1/14 12:51,77,0
9/1/14 13:51,78.98,0
9/1/14 14:51,80.96,0
9/1/14 15:51,86,0
9/1/14 16:51,86,0
9/1/14 17:51,84.02,0
9/1/14 18:51,84.92,0
9/1/14 19:51,87.08,0
9/1/14 20:51,84.92,0
9/1/14 21:51,82.04,0
9/1/14 22:51,80.96,0
9/1/14 23:51,80.96,0
9/2/14 0:51,82.04,0
9/2/14 1:51,80.96,0
9/2/14 2:51,80.96,0
9/2/14 3:51,80.06,0
9/2/14 4:51,78.98,0
9/2/14 5:51,78.98,0
9/2/14 6:51,80.06,0
9/2/14 7:51,78.08,0
9/2/14 8:51,78.08,0
9/2/14 9:51,78.08,0
9/2/14 10:51,77,0
9/2/14 11:51,78.98,0
9/2/14 12:51,80.96,0
9/2/14 13:51,82.04,0
9/2/14 14:51,86,0
9/2/14 15:51,87.98,0
9/2/14 16:51,91.04,0
9/2/14 17:51,87.98,0
9/2/14 18:51,91.94,0
9/2/14 19:51,89.06,0
9/2/14 20:51,91.04,0
9/2/14 21:51,87.98,0
9/2/14 22:51,89.06,0
9/2/14 23:51,86,0
9/3/14 0:51,86,0
9/3/14 1:51,84.02,0
9/3/14 2:51,84.02,0
9/3/14 3:51,82.04,0
9/3/14 4:51,78.98,0
9/3/14 5:51,78.08,0
9/3/14 6:51,78.08,0
9/3/14 7:51,75.02,0
9/3/14 8:51,73.04,0
9/3/14 9:51,73.04,0
9/3/14 10:51,71.96,0
9/3/14 11:51,71.96,0
9/3/14 12:51,73.94,0
9/3/14 13:51,75.92,0
9/3/14 14:51,78.08,0
9/3/14 15:51,80.06,0
9/3/14 16:51,84.02,0
9/3/14 17:51,84.02,0
9/3/14 18:51,84.92,0
9/3/14 19:51,84.02,0
9/3/14 20:51,82.04,0
9/3/14 21:51,80.96,0
9/3/14 22:51,80.96,0
9/3/14 23:51,80.96,0
9/4/14 0:51,78.98,0
9/4/14 1:51,78.08,0
9/4/14 2:51,75.92,0
9/4/14 3:51,75.02,0
9/4/14 4:51,75.02,0
9/4/14 5:51,71.96,0
9/4/14 6:51,73.94,0
9/4/14 7:51,69.98,0
9/4/14 8:51,69.98,0
9/4/14 9:51,69.98,0
9/4/14 10:51,69.08,0
9/4/14 11:51,73.04,0
9/4/14 12:51,75.92,0
9/4/14 13:51,80.06,0
9/4/14 14:51,82.04,0
9/4/14 15:51,84.92,0
9/4/14 16:51,86,0
9/4/14 17:51,86,0
9/4/14 18:51,86,0
9/4/14 19:51,84.92,0
9/4/14 20:51,82.94,0
9/4/14 21:51,80.96,0
9/4/14 22:51,78.98,0
9/4/14 23:51,78.98,0
9/5/14 0:51,78.08,0
9/5/14 1:51,78.08,0
9/5/14 2:51,77,0
9/5/14 3:51,75.92,0
9/5/14 4:51,75.02,0
9/5/14 5:51,73.94,0
9/5/14 6:51,75.02,0
9/5/14 7:51,73.04,0
9/5/14 8:45,73.4,0
9/5/14 8:51,73.04,0
9/5/14 9:51,73.04,0
9/5/14 10:04,73.04,0
9/5/14 10:51,71.96,0
9/5/14 11:51,75.02,0
9/5/14 12:04,75.02,0
9/5/14 12:51,77,0
9/5/14 13:51,78.98,0
9/5/14 14:51,80.96,0
9/5/14 15:51,80.06,0
9/5/14 16:51,84.02,0
9/5/14 17:47,84.2,0
9/5/14 17:51,84.92,0
9/5/14 18:51,82.94,0
9/5/14 19:51,84.02,0
9/5/14 20:51,82.04,0
9/5/14 21:51,82.04,0
9/5/14 22:51,80.96,0
9/5/14 23:51,80.06,0
9/6/14 0:51,78.98,0
9/6/14 1:51,78.98,0
9/6/14 2:51,78.98,0
9/6/14 3:51,78.98,0
9/6/14 4:51,78.98,0
9/6/14 5:51,78.08,0
9/6/14 6:51,78.98,0
9/6/14 7:51,77,0
9/6/14 8:51,77,0
9/6/14 9:51,77,0
9/6/14 10:28,77,0
9/6/14 10:51,77,0
9/6/14 10:58,77,0
9/6/14 11:51,77,0
9/6/14 12:51,78.08,0
9/6/14 13:13,78.98,0
9/6/14 13:51,80.06,0
9/6/14 14:51,82.04,0
9/6/14 15:41,82.94,0
9/6/14 15:51,84.92,0
9/6/14 16:51,87.98,0
9/6/14 17:51,89.96,0
9/6/14 18:51,89.96,0
9/6/14 19:51,87.08,T
9/6/14 20:51,82.94,0
9/6/14 21:51,82.04,0
9/6/14 22:51,80.06,0
9/6/14 23:51,80.06,0
9/7/14 0:51,78.98,0
9/7/14 1:51,78.98,0
9/7/14 2:51,75.92,T
9/7/14 2:57,71.06,0.04
9/7/14 3:07,69.98,0.09
9/7/14 3:51,68,0.11
9/7/14 4:04,68,T
9/7/14 4:18,68,T
9/7/14 4:34,68,T
9/7/14 4:43,68,T
9/7/14 4:51,68,T
9/7/14 5:51,66.02,0
9/7/14 6:51,66.02,0
9/7/14 7:16,66.02,0
9/7/14 7:51,66.02,0
9/7/14 8:51,66.02,0
9/7/14 9:51,66.02,0
9/7/14 10:51,66.02,0
9/7/14 11:51,66.02,0
9/7/14 12:51,68,0
9/7/14 13:51,69.98,0
9/7/14 14:51,73.04,0
9/7/14 15:51,75.92,0
9/7/14 16:51,78.08,0
9/7/14 17:51,80.06,0
9/7/14 18:51,77,0
9/7/14 19:51,80.06,0
9/7/14 20:51,78.08,0
9/7/14 21:51,77,0
9/7/14 22:51,77,0
9/7/14 23:51,75.02,0
9/8/14 0:51,73.04,0
9/8/14 1:51,71.06,0
9/8/14 2:51,69.98,0
9/8/14 3:51,69.08,0
9/8/14 4:51,69.98,0
9/8/14 5:51,68,0
9/8/14 6:51,69.08,0
9/8/14 7:51,68,0
9/8/14 8:51,66.02,0
9/8/14 9:51,66.02,0
9/8/14 10:51,66.02,0
9/8/14 11:51,66.02,0
9/8/14 12:51,68,0
9/8/14 13:51,69.08,0
9/8/14 14:51,71.06,0
9/8/14 15:51,73.94,0
9/8/14 16:51,71.96,0
9/8/14 17:51,73.04,0
9/8/14 18:51,73.94,0
9/8/14 19:51,73.04,0
9/8/14 20:51,73.04,0
9/8/14 21:51,73.04,0
9/8/14 22:51,71.06,0
9/8/14 23:51,69.98,0
9/9/14 0:51,69.98,0
9/9/14 1:51,69.08,0
9/9/14 2:51,68,0
9/9/14 3:51,66.92,0
9/9/14 4:51,66.92,0
9/9/14 5:51,66.92,0
9/9/14 6:51,66.92,0
9/9/14 7:51,66.02,0
9/9/14 8:51,66.02,0
9/9/14 9:51,64.94,0
9/9/14 10:51,64.04,0
9/9/14 11:51,64.04,0
9/9/14 12:51,64.94,0
9/9/14 13:02,64.94,0
9/9/14 13:51,66.92,0
9/9/14 14:51,68,0
9/9/14 15:51,69.08,0
9/9/14 16:51,71.06,0
9/9/14 17:51,71.96,0
9/9/14 18:01,71.06,0
9/9/14 18:27,71.06,0
9/9/14 18:51,71.06,0
9/9/14 19:51,71.06,0
9/9/14 19:59,69.98,0
9/9/14 20:23,69.98,0
9/9/14 20:51,69.98,0
9/9/14 21:51,71.06,0
9/9/14 22:51,69.98,0
9/9/14 23:51,69.98,0
9/10/14 0:51,69.98,0
9/10/14 1:51,69.98,0
9/10/14 2:51,69.08,0
9/10/14 3:25,69.08,0
9/10/14 3:51,69.08,0
9/10/14 4:46,68,0
9/10/14 4:51,68,0
9/10/14 5:51,66.92,0
9/10/14 6:51,66.02,0
9/10/14 7:51,64.04,0
9/10/14 8:33,64.04,0
9/10/14 8:51,64.04,0
9/10/14 9:15,64.04,0
9/10/14 9:32,64.04,0
9/10/14 9:51,64.04,0
9/10/14 10:51,64.04,0
9/10/14 11:17,62.96,0
9/10/14 11:31,62.96,0
9/10/14 11:51,62.96,0
9/10/14 12:51,64.94,0
9/10/14 13:51,68,0
9/10/14 14:51,69.98,0
9/10/14 15:51,73.04,0
9/10/14 16:51,75.92,0
9/10/14 17:51,77,0
9/10/14 18:51,75.92,0
9/10/14 19:51,75.02,0
9/10/14 20:51,73.94,0
9/10/14 21:51,73.04,0
9/10/14 22:51,71.06,0
9/10/14 23:51,69.98,0
9/11/14 0:51,69.08,0
9/11/14 1:51,69.08,0
9/11/14 2:01,69.08,0
9/11/14 2:08,69.08,0
9/11/14 2:38,69.08,0
9/11/14 2:51,69.08,0
9/11/14 3:51,69.08,0
9/11/14 4:01,69.08,0
9/11/14 4:51,69.08,0
9/11/14 5:51,69.08,0
9/11/14 6:16,69.08,0
9/11/14 6:51,69.08,0
9/11/14 7:22,69.98,0
9/11/14 7:37,69.98,0
9/11/14 7:51,69.08,0
9/11/14 8:13,69.08,0
9/11/14 8:51,69.08,0
9/11/14 9:10,69.08,0
9/11/14 9:51,69.08,0
9/11/14 10:51,69.98,0
9/11/14 11:51,69.98,0
9/11/14 12:19,71.06,0
9/11/14 12:51,71.96,0
9/11/14 13:15,73.04,0
9/11/14 13:51,73.04,0
9/11/14 14:00,73.04,0
9/11/14 14:21,73.94,0
9/11/14 14:51,75.02,0
9/11/14 15:51,77,0
9/11/14 16:51,77,0
9/11/14 17:21,78.98,0
9/11/14 17:51,78.98,0
9/11/14 18:51,80.96,0
9/11/14 19:51,82.04,0
9/11/14 20:51,82.94,0
9/11/14 21:51,82.04,0
9/11/14 22:51,80.96,0
9/11/14 23:51,78.98,0
9/12/14 0:51,78.98,0
9/12/14 1:51,78.98,0
9/12/14 2:51,75.92,0
9/12/14 3:51,71.96,0
9/12/14 4:51,69.98,0
9/12/14 5:51,68,0
9/12/14 6:51,66.92,0
9/12/14 7:51,64.94,0
9/12/14 8:33,64.04,0
9/12/14 8:51,64.04,0
9/12/14 9:51,62.96,0
9/12/14 10:24,62.06,0
9/12/14 10:46,62.6,0
9/12/14 10:51,62.06,0
9/12/14 11:51,62.96,0
9/12/14 12:51,62.96,0
9/12/14 13:51,64.04,0
9/12/14 14:31,64.94,0
9/12/14 14:51,66.02,0
9/12/14 15:51,69.98,0
9/12/14 16:51,73.94,0
9/12/14 17:51,75.92,0
9/12/14 18:51,75.92,0
9/12/14 19:51,75.02,0
9/12/14 20:51,75.02,0
9/12/14 21:51,73.94,0
9/12/14 22:51,71.06,0
9/12/14 23:51,71.06,0
9/13/14 0:51,68,0
9/13/14 1:51,66.02,0
9/13/14 2:51,64.04,0
9/13/14 3:51,62.96,0
9/13/14 4:51,62.96,0
9/13/14 5:51,60.98,0
9/13/14 6:51,60.98,0
9/13/14 7:51,60.98,0
9/13/14 8:36,60.98,0
9/13/14 8:51,60.98,0
9/13/14 8:58,60.98,0
9/13/14 9:51,62.06,0
9/13/14 10:51,60.98,0
9/13/14 11:51,60.98,0
9/13/14 12:03,62.06,0
9/13/14 12:35,62.96,0
9/13/14 12:51,64.04,0
9/13/14 13:11,64.04,0
9/13/14 13:51,64.04,0
9/13/14 14:51,66.92,0
9/13/14 15:51,68,0
9/13/14 16:03,66.92,0
9/13/14 16:12,68,0
9/13/14 16:19,69.08,0
9/13/14 16:39,68,0
9/13/14 16:51,68,0
9/13/14 17:10,69.08,0
9/13/14 17:19,69.08,0
9/13/14 17:51,68,0
9/13/14 18:26,68,0
9/13/14 18:51,68,0
9/13/14 19:18,64.04,0.03
9/13/14 19:29,62.96,0.14
9/13/14 19:36,62.96,0.17
9/13/14 19:51,62.96,0.19
9/13/14 20:10,62.96,0.01
9/13/14 20:19,62.96,0.02
9/13/14 20:51,64.04,0.03
9/13/14 21:22,62.96,T
9/13/14 21:51,62.96,T
9/13/14 22:06,62.96,0
9/13/14 22:12,62.96,0.01
9/13/14 22:20,62.96,0.01
9/13/14 22:29,62.96,0.01
9/13/14 22:40,62.96,0.01
9/13/14 22:51,62.96,0.01
9/13/14 23:22,62.96,0.01
9/13/14 23:36,62.96,0.01
9/13/14 23:43,62.96,0.01
9/13/14 23:51,62.96,0.01
9/14/14 0:01,62.96,0
9/14/14 0:15,62.96,0.01
9/14/14 0:26,62.96,0.01
9/14/14 0:46,62.6,0.02
9/14/14 0:51,62.06,0.02
9/14/14 1:00,62.96,T
9/14/14 1:19,62.06,T
9/14/14 1:51,62.06,T
9/14/14 2:51,60.98,0
9/14/14 3:51,59,0
9/14/14 4:51,59,0
9/14/14 5:51,57.02,0
9/14/14 6:51,57.02,0
9/14/14 7:51,55.04,0
9/14/14 8:51,55.04,0
9/14/14 9:51,53.96,0
9/14/14 10:51,53.06,0
9/14/14 11:51,53.96,0
9/14/14 12:51,55.94,0
9/14/14 13:51,57.02,0
9/14/14 14:10,57.92,0
9/14/14 14:32,59,0
9/14/14 14:51,60.08,0
9/14/14 15:51,64.04,0
9/14/14 16:51,66.92,0
9/14/14 17:51,69.98,0
9/14/14 18:51,68,0
9/14/14 19:51,68,0
9/14/14 20:51,69.08,0
9/14/14 21:51,66.92,0
9/14/14 22:51,64.94,0
9/14/14 23:51,62.96,0
9/15/14 0:51,62.96,0
9/15/14 1:51,62.06,0
9/15/14 2:51,62.06,0
9/15/14 3:51,60.08,0
9/15/14 4:51,59,0
9/15/14 5:51,59,0
9/15/14 6:51,57.02,0
9/15/14 7:51,57.02,0
9/15/14 8:51,55.94,0
9/15/14 9:51,55.94,0
9/15/14 10:51,55.04,0
9/15/14 11:51,57.02,0
9/15/14 12:51,59,0
9/15/14 13:51,62.06,0
9/15/14 14:51,64.04,0
9/15/14 15:51,68,0
9/15/14 16:51,69.98,0
9/15/14 17:51,69.98,0
9/15/14 18:51,71.06,0
9/15/14 19:51,71.06,0
9/15/14 20:51,69.08,0
9/15/14 21:51,69.08,0
9/15/14 22:51,66.92,0
9/15/14 23:51,64.94,0
9/16/14 0:51,64.04,0
9/16/14 1:51,64.04,0
9/16/14 2:51,62.96,0
9/16/14 3:51,62.06,0
9/16/14 4:51,62.96,0
9/16/14 5:51,62.96,0
9/16/14 6:51,62.96,0
9/16/14 7:51,62.06,0
9/16/14 8:51,62.96,0
9/16/14 9:51,60.98,0
9/16/14 10:51,62.06,0
9/16/14 11:51,62.06,0.03
9/16/14 12:07,62.06,0.02
9/16/14 12:16,60.08,0.04
9/16/14 12:23,60.08,0.08
9/16/14 12:37,57.92,0.12
9/16/14 12:41,57.92,0.12
9/16/14 12:51,57.92,0.14
9/16/14 13:07,57.92,0.03
9/16/14 13:17,57.92,0.05
9/16/14 13:40,57.92,0.11
9/16/14 13:51,59,0.13
9/16/14 14:04,59,T
9/16/14 14:26,59,0.02
9/16/14 14:43,59,0.02
9/16/14 14:51,59,0.02
9/16/14 14:55,59,T
9/16/14 15:40,60.98,0.05
9/16/14 15:51,60.98,0.05
9/16/14 16:14,62.06,0
9/16/14 16:31,62.96,0
9/16/14 16:46,64.4,0
9/16/14 16:51,64.94,0
9/16/14 16:59,64.04,0
9/16/14 17:51,69.98,0
9/16/14 18:06,69.08,0
9/16/14 18:51,69.08,0
9/16/14 19:51,68,0
9/16/14 20:51,66.92,0
9/16/14 21:51,66.92,0
9/16/14 22:51,66.92,0
9/16/14 23:51,66.02,0
9/17/14 0:51,66.02,0
9/17/14 1:51,66.02,0
9/17/14 2:51,64.04,0
9/17/14 3:51,62.06,0
9/17/14 4:51,62.06,0
9/17/14 5:51,60.98,0
9/17/14 6:51,60.08,0
9/17/14 7:51,57.02,0
9/17/14 8:51,57.92,0
9/17/14 9:51,57.02,0
9/17/14 10:51,55.94,0
9/17/14 11:51,57.02,0
9/17/14 12:51,60.08,0
9/17/14 13:51,62.96,0
9/17/14 14:51,66.02,0
9/17/14 15:51,69.08,0
9/17/14 16:51,69.98,0
9/17/14 17:51,71.96,0
9/17/14 18:51,71.06,0
9/17/14 19:51,71.96,0
9/17/14 20:51,69.98,0
9/17/14 21:51,69.08,0
9/17/14 22:51,68,0
9/17/14 23:51,68,0
9/18/14 0:51,66.02,0
9/18/14 1:51,64.04,0
9/18/14 2:51,62.96,0
9/18/14 3:51,62.96,0
9/18/14 4:51,60.98,0
9/18/14 5:51,60.98,0
9/18/14 6:51,60.98,0
9/18/14 7:51,62.06,0
9/18/14 8:51,60.08,0
9/18/14 9:51,57.92,0
9/18/14 10:51,57.02,0
9/18/14 11:51,59,0
9/18/14 12:51,62.06,0
9/18/14 13:51,64.94,0
9/18/14 14:51,66.92,0
9/18/14 15:51,71.96,0
9/18/14 16:51,73.04,0
9/18/14 17:51,73.04,0
9/18/14 18:51,73.04,0
9/18/14 19:51,71.96,0
9/18/14 20:51,73.94,0
9/18/14 21:51,73.94,0
9/18/14 22:51,71.96,0
9/18/14 23:51,68,0
9/19/14 0:51,66.92,0
9/19/14 1:51,66.02,0
9/19/14 2:51,66.92,0
9/19/14 3:51,64.04,0
9/19/14 4:51,62.96,0
9/19/14 5:51,60.98,0
9/19/14 6:51,60.98,0
9/19/14 7:51,60.98,0
9/19/14 8:51,59,0
9/19/14 9:51,57.92,0
9/19/14 10:02,57.02,0
9/19/14 10:51,55.94,0
9/19/14 11:09,55.04,0
9/19/14 11:51,53.96,0
9/19/14 12:51,55.94,0
9/19/14 13:51,57.02,0
9/19/14 14:51,59,0
9/19/14 15:51,62.06,0
9/19/14 16:51,62.96,0
9/19/14 17:51,64.04,0
9/19/14 18:51,66.02,0
9/19/14 19:51,64.94,0
9/19/14 20:51,64.04,0
9/19/14 21:51,62.96,0
9/19/14 22:51,62.06,0
9/19/14 23:51,60.98,0
9/20/14 0:51,60.08,0
9/20/14 1:51,60.98,0
9/20/14 2:51,60.98,0
9/20/14 3:51,60.08,0
9/20/14 4:51,60.08,0
9/20/14 5:51,59,0
9/20/14 6:51,59,0
9/20/14 7:51,57.92,0
9/20/14 8:51,57.92,0
9/20/14 9:51,59,0
9/20/14 10:15,59,0
9/20/14 10:29,59,0
9/20/14 10:51,60.08,0
9/20/14 11:51,62.06,0
9/20/14 12:51,64.04,0
9/20/14 13:29,66.92,0
9/20/14 13:51,66.92,0
9/20/14 13:58,68,0
9/20/14 14:51,69.98,0
9/20/14 15:51,71.06,0
9/20/14 16:51,71.96,0
9/20/14 17:51,73.04,0
9/20/14 18:51,71.96,0
9/20/14 19:24,71.96,0
9/20/14 19:41,71.96,0
9/20/14 19:51,71.96,0
9/20/14 20:51,71.96,0
9/20/14 21:51,71.06,0
9/20/14 22:51,69.98,0
9/20/14 23:51,69.98,0
9/21/14 0:51,68,0
9/21/14 1:51,69.08,0
9/21/14 2:51,69.08,0
9/21/14 3:07,69.98,0
9/21/14 3:51,69.98,0
9/21/14 4:51,71.06,0
9/21/14 5:40,68,0.02
9/21/14 5:51,68,0.02
9/21/14 6:34,66.92,0.03
9/21/14 6:43,66.92,0.03
9/21/14 6:51,66.92,0.03
9/21/14 7:04,66.92,0.02
9/21/14 7:23,66.92,0.1
9/21/14 7:49,66.2,0.1
9/21/14 7:51,66.92,0.1
9/21/14 8:02,66.92,0
9/21/14 8:11,66.92,0
9/21/14 8:51,66.92,0
9/21/14 9:48,66.2,0
9/21/14 9:51,66.92,0
9/21/14 10:38,68,0
9/21/14 10:51,68,0
9/21/14 11:05,68,0
9/21/14 11:19,68,0
9/21/14 11:26,68,0
9/21/14 11:38,68,0
9/21/14 11:51,68,0
9/21/14 12:21,69.08,0
9/21/14 12:28,69.08,0
9/21/14 12:49,69.8,0
9/21/14 12:51,69.08,0
9/21/14 13:00,69.08,0
9/21/14 13:31,69.98,0
9/21/14 13:51,69.98,0
9/21/14 14:02,71.06,0
9/21/14 14:31,71.06,0
9/21/14 14:39,71.06,0
9/21/14 14:51,71.96,0
9/21/14 15:32,71.96,0
9/21/14 15:39,71.96,0
9/21/14 15:49,71.6,0
9/21/14 15:51,71.96,0
9/21/14 16:30,71.96,0
9/21/14 16:51,71.06,0
9/21/14 17:05,71.06,0
9/21/14 17:51,71.96,0
9/21/14 18:00,71.96,0
9/21/14 18:15,73.04,0
9/21/14 18:51,73.94,0
9/21/14 19:29,75.02,0
9/21/14 19:51,73.94,0
9/21/14 20:23,75.02,0
9/21/14 20:51,75.02,0
9/21/14 21:51,73.94,0
9/21/14 22:51,73.04,0
9/21/14 23:51,71.96,0
9/22/14 0:51,71.06,0
9/22/14 1:51,71.06,0
9/22/14 2:51,71.06,0
9/22/14 3:51,71.96,0
9/22/14 4:51,71.06,T
9/22/14 5:01,69.98,T
9/22/14 5:32,69.08,T
9/22/14 5:51,68,T
9/22/14 6:51,68,0
9/22/14 7:51,66.92,0
9/22/14 8:51,66.02,0
9/22/14 9:51,64.04,0
9/22/14 10:41,64.04,0
9/22/14 10:51,64.04,0
9/22/14 11:51,64.04,0
9/22/14 12:51,64.94,0
9/22/14 13:51,66.02,0
9/22/14 14:51,68,0
9/22/14 15:51,68,0
9/22/14 16:51,68,0
9/22/14 17:51,68,0
9/22/14 18:51,69.08,0
9/22/14 19:51,69.08,0
9/22/14 20:51,66.92,0
9/22/14 21:51,64.94,0
9/22/14 22:51,62.06,0
9/22/14 23:51,60.98,0
9/23/14 0:51,60.08,0
9/23/14 1:51,57.92,0
9/23/14 2:51,57.02,0
9/23/14 3:51,55.94,0
9/23/14 4:51,55.04,0
9/23/14 5:51,55.04,0
9/23/14 6:51,53.96,0
9/23/14 7:51,53.06,0
9/23/14 8:51,53.06,0
9/23/14 9:51,51.98,0
9/23/14 10:51,53.06,0
9/23/14 11:51,53.06,0
9/23/14 12:51,55.04,0
9/23/14 13:51,57.02,0
9/23/14 14:51,60.08,0
9/23/14 15:51,64.04,0
9/23/14 16:51,66.92,0
9/23/14 17:51,69.08,0
9/23/14 18:51,69.98,0
9/23/14 19:51,69.98,0
9/23/14 20:51,69.98,0
9/23/14 21:51,69.08,0
9/23/14 22:51,68,0
9/23/14 23:51,64.94,0
9/24/14 0:51,64.04,0
9/24/14 1:51,62.96,0
9/24/14 2:51,62.06,0
9/24/14 3:51,62.06,0
9/24/14 4:51,60.98,0
9/24/14 5:51,60.08,0
9/24/14 6:51,60.08,0
9/24/14 7:51,60.08,0
9/24/14 8:51,59,0
9/24/14 9:51,59,0
9/24/14 10:51,57.92,0
9/24/14 11:51,60.08,0
9/24/14 12:51,62.96,0
9/24/14 13:51,66.02,0
9/24/14 14:51,66.02,0
9/24/14 15:51,68,0
9/24/14 16:51,69.08,0
9/24/14 17:51,69.98,0
9/24/14 18:51,71.06,0
9/24/14 19:51,69.08,0
9/24/14 20:51,68,0
9/24/14 21:51,68,0
9/24/14 22:51,66.92,0
9/24/14 23:51,66.02,0
9/25/14 0:51,66.02,0
9/25/14 1:51,64.94,0
9/25/14 2:51,64.94,0
9/25/14 3:51,64.94,0
9/25/14 4:51,64.04,0
9/25/14 5:51,64.04,0
9/25/14 6:51,62.96,0
9/25/14 7:51,62.96,0
9/25/14 8:11,62.96,0
9/25/14 8:51,64.04,0
9/25/14 9:51,62.06,T
9/25/14 10:51,62.06,0
9/25/14 11:51,60.08,0.02
9/25/14 12:18,59,0.04
9/25/14 12:29,57.92,0.07
9/25/14 12:51,57.92,0.1
9/25/14 13:35,57.02,0.01
9/25/14 13:51,57.02,0.01
9/25/14 14:01,57.02,0.01
9/25/14 14:30,57.02,0.05
9/25/14 14:51,57.02,0.06
9/25/14 15:51,59,0.07
9/25/14 16:42,57.92,0.03
9/25/14 16:51,59,0.03
9/25/14 17:51,60.08,0.01
9/25/14 18:51,60.98,0.01
9/25/14 19:51,60.98,0
9/25/14 20:51,62.06,0.01
9/25/14 21:51,60.98,T
9/25/14 22:01,62.06,0
9/25/14 22:46,62.6,0
9/25/14 22:51,62.06,0
9/25/14 23:51,62.06,0
9/26/14 0:51,62.06,0
9/26/14 1:51,60.98,0
9/26/14 2:51,60.98,0
9/26/14 3:51,60.98,0
9/26/14 4:51,62.06,0
9/26/14 5:51,60.08,0
9/26/14 6:51,60.08,0
9/26/14 7:51,60.98,0
9/26/14 8:51,60.08,0
9/26/14 9:51,57.92,0
9/26/14 10:51,57.92,0
9/26/14 11:51,60.08,0
9/26/14 12:51,62.06,0
9/26/14 13:51,64.94,0
9/26/14 14:51,66.92,0
9/26/14 15:51,71.96,0
9/26/14 16:51,73.94,0
9/26/14 17:51,75.92,0
9/26/14 18:51,77,0
9/26/14 19:51,77,0
9/26/14 20:51,75.92,0
9/26/14 21:51,75.02,0
9/26/14 22:51,73.04,0
9/26/14 23:51,71.96,0
9/27/14 0:51,69.08,0
9/27/14 1:51,69.08,0
9/27/14 2:51,66.02,0
9/27/14 3:51,66.02,0
9/27/14 4:51,64.94,0
9/27/14 5:51,64.04,0
9/27/14 6:51,62.06,0
9/27/14 7:51,62.96,0
9/27/14 8:51,62.96,0
9/27/14 9:51,60.98,0
9/27/14 10:51,60.08,0
9/27/14 11:51,64.94,0
9/27/14 12:51,66.92,0
9/27/14 13:51,69.08,0
9/27/14 14:51,71.96,0
9/27/14 15:51,77,0
9/27/14 16:51,80.06,0
9/27/14 17:51,82.04,0
9/27/14 18:51,82.94,0
9/27/14 19:51,82.04,0
9/27/14 20:51,80.96,0
9/27/14 21:51,78.98,0
9/27/14 22:51,75.92,0
9/27/14 23:51,75.92,0
9/28/14 0:51,73.94,0
9/28/14 1:51,73.04,0
9/28/14 2:51,71.96,0
9/28/14 3:51,71.06,0
9/28/14 4:51,69.08,0
9/28/14 5:51,69.08,0
9/28/14 6:51,66.92,0
9/28/14 7:51,66.92,0
9/28/14 8:51,66.02,0
9/28/14 9:51,64.94,0
9/28/14 10:51,64.04,0
9/28/14 11:51,66.02,0
9/28/14 12:51,68,0
9/28/14 13:51,71.96,0
9/28/14 14:51,75.92,0
9/28/14 15:51,78.98,0
9/28/14 16:51,82.04,0
9/28/14 17:51,82.94,0
9/28/14 18:51,82.94,0
9/28/14 19:51,82.94,0
9/28/14 20:51,78.98,0
9/28/14 21:51,78.08,0
9/28/14 22:51,75.02,0
9/28/14 23:51,73.94,0
9/29/14 0:51,73.04,0
9/29/14 1:51,73.04,0
9/29/14 2:51,71.96,0
9/29/14 3:51,71.96,0
9/29/14 4:51,71.06,0
9/29/14 5:51,69.98,0
9/29/14 6:51,69.08,0
9/29/14 7:51,68,0
9/29/14 8:51,68,0
9/29/14 9:51,68,0
9/29/14 10:51,66.92,0
9/29/14 11:51,68,0
9/29/14 12:51,69.08,0
9/29/14 13:51,71.96,0
9/29/14 14:51,73.94,0
9/29/14 15:51,75.02,0
9/29/14 16:51,78.08,0
9/29/14 17:51,78.98,0
9/29/14 18:51,78.08,0
9/29/14 19:51,78.08,0
9/29/14 20:51,75.92,0
9/29/14 21:51,73.94,0
9/29/14 22:51,73.94,0
9/29/14 23:51,71.96,0
9/30/14 0:51,71.96,0
9/30/14 1:51,71.96,0
9/30/14 2:51,71.96,0
9/30/14 3:51,71.06,0
9/30/14 4:51,69.98,0
9/30/14 5:51,69.08,0
9/30/14 6:51,69.08,0
9/30/14 7:51,69.08,0
9/30/14 8:51,69.08,0
9/30/14 9:51,68,0
9/30/14 10:51,68,0
9/30/14 11:26,69.08,0
9/30/14 11:36,69.08,0
9/30/14 11:51,69.08,0
9/30/14 12:31,69.08,0
9/30/14 12:51,68,0
9/30/14 13:51,69.08,0
